UserId,avg
2050,9.0
2051,6.5
2052,7.0
2053,7.68421
2054,9.8
2055,9.5
2056,5.0
2057,6.3125
2058,10.0
2059,8.25
2060,5.6
2061,10.0
2062,8.0
2063,9.375
2064,5.0
2065,8.5
2066,6.39175
2067,6.41463
2068,6.77778
2069,2.0
2070,6.44286
2071,4.75
2072,10.0
2073,8.0
2074,10.0
2075,9.57143
2076,9.0
2077,10.0
2078,5.0
2079,7.13333
2080,7.75
2081,5.77778
2082,9.0
2083,10.0
2084,6.53333
2085,5.47368
2086,10.0
2087,9.5
2088,7.14286
2089,5.5
2090,9.0
2091,4.18182
2092,9.0
2093,8.42857
2094,9.0
2095,6.5
2096,10.0
2097,1.0
2098,7.0
2099,8.66667
2100,3.0
2101,10.0
2102,4.28571
2103,6.31579
2104,6.75
2105,7.14286
2106,3.66667
2107,6.33198
2108,5.0
2109,7.0
2110,9.75
2111,6.5
2112,9.25
2113,6.16327
2114,4.26667
2115,7.66667
2116,8.0
2117,10.0
2118,9.66667
2119,7.66667
2120,7.0
2121,6.5
2122,9.28571
2123,5.76471
2124,7.05556
2125,6.0
2126,9.33333
2127,7.0
2128,8.0178
2129,7.5
2130,4.5
2131,6.0
2132,8.66667
2133,9.66667
2134,6.57143
2135,4.8
2136,2.5
2137,10.0
2138,4.66667
2139,9.0
2140,8.11111
2141,7.66667
2142,6.5
2143,7.75
2144,7.91667
2145,7.07732
2146,5.0
2147,4.14286
2148,10.0
2149,5.25
2150,10.0
2151,7.0
2152,9.0
2153,10.0
2154,8.0
2155,5.93023
2156,8.0
2157,5.83333
2158,9.0
2159,7.375
2160,5.0
2161,8.5
2162,6.7
2163,9.66667
2164,6.16667
2165,4.33333
2166,7.33333
2167,4.5
2168,9.0
2169,6.5
2170,7.81818
2171,3.25
2172,7.25
2173,7.33333
2174,5.37634
2175,6.92857
2176,4.08333
2177,10.0
2178,9.0
2179,10.0
2180,9.0
2181,8.75
2182,8.53571
2183,8.0
2184,8.11111
2185,5.85714
2186,9.0
2187,10.0
2188,8.0
2189,7.07692
2190,10.0
2191,7.0
2192,7.0
2193,5.35
2194,7.33333
2195,9.5
2196,4.25
2197,10.0
2198,7.5
2199,5.4
2200,9.5
2201,8.5
2202,8.0
2203,6.5
2204,7.2
2205,8.4
2206,7.0
2207,6.0
2208,5.0
2209,9.0
2210,9.0
2211,8.44
2212,6.11111
2213,7.73333
2214,7.0
2215,7.66667
2216,7.41772
2217,4.5
2218,9.0
2219,6.33333
2220,6.66667
2221,5.25
2222,6.8
2223,7.5
2224,8.0
2225,6.2
2226,7.25
2227,2.85714
2228,7.6
2229,7.66667
2230,9.0
2231,5.57768
2232,9.33333
2233,7.6
2234,6.0
2235,5.91667
2236,5.75
2237,9.5
2238,7.23881
2239,8.25
2240,10.0
2241,10.0
2242,8.75
2243,8.25
2244,5.44444
2245,9.0
2246,9.33333
2247,5.66667
2248,8.5
2249,8.0
2250,7.5
2251,4.86957
2252,6.0
2253,5.92857
2254,4.5
2255,8.0
2256,6.5
2257,7.33333
2258,10.0
2259,9.5
2260,5.33333
2261,10.0
2262,7.0
2263,5.86667
2264,7.3
2265,4.18182
2266,5.15385
2267,8.0
2268,7.5
2269,8.0
2270,8.72727
2271,10.0
2272,8.80952
2273,9.0
2274,6.18803
2275,9.33333
2276,8.0
2277,5.73684
2278,7.5
2279,9.0
2280,3.0
2281,8.36923
2282,10.0
2283,8.0
2284,7.16667
2285,4.0
2286,10.0
2287,7.66667
2288,10.0
2289,7.0
2290,5.6
2291,5.0
2292,8.5
2293,9.16667
2294,7.625
2295,9.0
2296,5.75
2297,10.0
2298,10.0
2299,4.0
2300,7.57143
2301,7.94444
2302,10.0
2303,5.75
2304,7.0
2305,6.0
2306,6.0
2307,10.0
2308,5.66667
2309,7.5
2310,6.38298
2311,10.0
2312,10.0
2313,9.0
2314,8.33333
2315,9.0
2316,6.56522
2317,9.0
2318,6.5
2319,3.0
2320,6.75
2321,9.25
2322,9.66667
2323,6.95652
2324,1.0
2325,6.71429
2326,5.66667
2327,5.33333
2328,10.0
2329,10.0
2330,10.0
2331,9.5
2332,7.85714
2333,7.66667
2334,6.02174
2335,7.4
2336,10.0
2337,5.71429
2338,8.0
2339,8.0
2340,6.55556
2341,6.36364
2342,8.0
2343,9.0
2344,8.0
2345,5.85714
2346,8.03425
2347,7.0
2348,5.625
2349,8.0
2350,7.0
2351,5.66667
2352,7.5
2353,6.0
2354,9.375
2355,7.0
2356,9.0
2357,7.6
2358,6.79167
2359,8.0
2360,6.83333
2361,6.69565
2362,8.66667
2363,6.33333
2364,8.0
2365,6.0
2366,5.0
2367,7.66667
2368,5.0
2369,9.4
2370,10.0
2371,7.14286
2372,9.45455
2373,9.0
2374,1.0
2375,9.58333
2376,5.5
2377,5.75
2378,9.5
2379,7.9
2380,8.0
2381,6.5
2382,7.53333
2383,7.0
2384,5.9
2385,7.125
2386,6.66667
2387,6.25
2388,7.0
2389,10.0
2390,9.0
2391,3.83333
2392,9.0
2393,6.83333
2394,6.5
2395,9.0
2396,6.8
2397,6.0
2398,6.33333
2399,6.45455
2400,7.375
2401,8.66667
2402,5.75
2403,5.66667
2404,7.0
2405,6.25
2406,7.44444
2407,7.0625
2408,6.0
2409,8.45
2410,8.5
2411,8.25
2412,8.22222
2413,8.33333
2414,5.2
2415,8.5
2416,7.61644
2417,7.66667
2418,8.375
2419,5.0
2420,4.63636
2421,6.25
2422,6.05263
2423,8.0
2424,4.03704
2425,8.75
2426,6.0
2427,6.4
2428,9.0
2429,8.0
2430,2.0
2431,9.66667
2432,9.0
2433,9.0
2434,8.58333
2435,1.0
2436,6.34783
2437,10.0
2438,9.23077
2439,7.0
2440,9.42857
2441,8.0
2442,8.0
2443,9.0
2444,6.5
2445,5.0
2446,10.0
2447,7.8
2448,8.0
2449,6.0
2450,7.0
2451,5.5
2452,9.25
2453,5.4
2454,7.5
2455,4.0
2456,9.0
2457,6.0
2458,8.23529
2459,7.0
2460,10.0
2461,7.4
2462,8.0
2463,5.91667
2464,10.0
2465,8.5
2466,7.0
2467,7.0
2468,7.75
2469,10.0
2470,8.0
2471,4.125
2472,10.0
2473,5.25
2474,8.5
2475,10.0
2476,7.30769
2477,8.33333
2478,5.63636
2479,9.0
2480,6.0
2481,8.33333
2482,6.66667
2483,7.71429
2484,6.2
2485,10.0
2486,8.2
2487,8.22222
2488,9.0
2489,2.6
2490,10.0
2491,8.0
2492,6.7
2493,8.0
2494,8.0
2495,7.16667
2496,3.6
2497,6.0
2498,7.6
2499,7.0
2500,8.0
2501,10.0
2502,4.0
2503,8.0
2504,10.0
2505,6.43333
2506,6.0
2507,6.0
2508,6.0
2509,5.5
2510,4.66667
2511,10.0
2512,7.8
2513,9.0
2514,10.0
2515,6.66667
2516,9.0
2517,6.0
2518,7.0
2519,8.0
2520,8.83333
2521,6.25
2522,8.0
2523,10.0
2524,8.5
2525,6.75
2526,7.14286
2527,9.33333
2528,4.28571
2529,6.625
2530,10.0
2531,8.85714
2532,6.5
2533,9.0
2534,7.66667
2535,7.85714
2536,8.0
2537,6.66667
2538,6.33333
2539,6.33333
2540,4.0
2541,5.33333
2542,5.18182
2543,6.6
2544,1.0
2545,3.5
2546,9.0
2547,5.66667
2548,8.17347
2549,6.85714
2550,6.5
2551,6.0
2552,9.33333
2553,9.0
2554,4.3
2555,5.71429
2556,5.9375
2557,6.38889
2558,10.0
2559,7.61538
2560,1.0
2561,9.33333
2562,6.7561
2563,6.0
2564,10.0
2565,8.28571
2566,7.5
2567,8.33333
2568,8.0
2569,6.0
2570,5.0
2571,7.0
2572,5.5
2573,9.33333
2574,5.18182
2575,5.0
2576,7.25
2577,9.0
2578,7.0
2579,9.0
2580,9.75
2581,8.0
2582,7.78261
2583,8.0
2584,9.66667
2585,10.0
2586,9.33333
2587,8.5
2588,9.4
2589,7.0
2590,4.9
2591,3.0
2592,8.25
2593,8.75
2594,8.16667
2595,3.61538
2596,6.26087
2597,4.66667
2598,8.0
2599,6.0
2600,8.0
2601,10.0
2602,6.73333
2603,6.2
2604,2.0
2605,9.0
2606,9.33333
2607,9.66667
2608,9.0
2609,6.71429
2610,6.75
2611,5.89831
2612,8.0
2613,8.0
2614,7.0
2615,7.66667
2616,9.8
2617,9.57143
2618,5.54545
2619,7.44828
2620,4.0
2621,8.0
2622,8.14286
2623,5.5
2624,9.66667
2625,5.5
2626,7.92308
2627,6.42857
2628,10.0
2629,5.66667
2630,10.0
2631,6.52381
2632,5.66667
2633,7.0
2634,6.75
2635,6.4
2636,8.0
2637,8.5
2638,7.66667
2639,7.0
2640,8.13636
2641,6.54545
2642,7.0
2643,9.33333
2644,9.5
2645,6.5
2646,8.65789
2647,6.5
2648,7.4
2649,8.0
2650,9.0
2651,6.0
2652,8.33333
2653,8.0
2654,7.66667
2655,1.0
2656,10.0
2657,6.95918
2658,6.0
2659,7.85714
2660,8.125
2661,3.0
2662,8.04
2663,8.83333
2664,4.25
2665,10.0
2666,5.5
2667,10.0
2668,9.5
2669,7.66667
2670,8.0
2671,9.25
2672,6.75
2673,4.5
2674,9.66667
2675,10.0
2676,6.0
2677,6.90909
2678,9.0
2679,9.0
2680,4.83333
2681,6.0
2682,7.14552
2683,7.5
2684,8.27778
2685,8.5
2686,4.5
2687,9.0
2688,4.375
2689,7.66667
2690,6.0
2691,9.33333
2692,7.0
2693,9.83333
2694,6.875
2695,7.13333
2696,8.48624
2697,7.25
2698,7.2
2699,7.7
2700,7.66667
2701,7.31034
2702,7.25
2703,9.66667
2704,4.0
2705,6.81818
2706,5.25
2707,6.85185
2708,6.0
2709,3.5
2710,7.4
2711,6.6
2712,2.75
2713,7.0
2714,8.0
2715,8.75
2716,1.0
2717,6.11111
2718,6.0
2719,5.75
2720,5.5
2721,1.0
2722,9.0
2723,8.0
2724,9.5
2725,4.89286
2726,7.0
2727,10.0
2728,5.82353
2729,5.0
2730,8.0
2731,4.66667
2732,7.81818
2733,4.5
2734,1.0
2735,8.0
2736,9.0
2737,5.5
2738,6.66667
2739,7.52381
2740,8.0
2741,9.75
2742,5.88889
2743,8.38889
2744,8.0
2745,7.22222
2746,8.0
2747,7.7
2748,6.25
2749,7.83333
2750,4.8
2751,6.71429
2752,6.57143
2753,7.5
2754,6.875
2755,8.5
2756,10.0
2757,9.5
2758,5.75
2759,6.82353
2760,8.5
2761,5.77778
2762,7.25
2763,9.5
2764,5.0
2765,9.5
2766,6.18182
2767,10.0
2768,9.5
2769,7.0
2770,5.8
2771,7.33333
2772,7.76
2773,3.61905
2774,8.5
2775,10.0
2776,8.25
2777,7.71429
2778,10.0
2779,8.42857
2780,6.63158
2781,8.0
2782,7.0
2783,7.625
2784,6.66667
2785,5.71429
2786,10.0
2787,8.5
2788,10.0
2789,8.93333
2790,6.25
2791,6.0
2792,7.44444
2793,8.0
2794,6.33333
2795,9.5
2796,7.0
2797,7.0
2798,8.8
2799,10.0
2800,6.0
2801,9.55556
2802,7.8
2803,8.33333
2804,4.5
2805,7.0
2806,5.16667
2807,8.25
2808,6.8
2809,9.0
2810,7.5
2811,5.26866
2812,10.0
2813,7.0
2814,10.0
2815,8.44444
2816,10.0
2817,8.16667
2818,9.0
2819,9.5
2820,10.0
2821,5.14286
2822,7.75
2823,7.11475
2824,4.28571
2825,6.66667
2826,5.5
2827,9.0
2828,9.0
2829,7.5
2830,10.0
2831,8.0
2832,8.8
2833,8.0
2834,9.0
2835,9.0
2836,6.2
2837,3.85
2838,8.125
2839,8.0
2840,9.0
2841,9.0
2842,8.2
2843,9.0
2844,7.25
2845,8.0
2846,5.44444
2847,8.0
2848,7.125
2849,8.14286
2850,9.0
2851,7.04545
2852,6.5
2853,8.33333
2854,5.64286
2855,7.33333
2856,6.1
2857,4.33333
2858,8.0
2859,7.0
2860,9.5
2861,8.0
2862,9.2
2863,8.5
2864,7.09091
2865,9.5
2866,7.5
2867,5.0
2868,8.25
2869,5.5
2870,5.70615
2871,8.0
2872,7.75
2873,6.89474
2874,6.375
2875,6.7
2876,8.33333
2877,5.0
2878,7.47826
2879,8.66667
2880,4.5
2881,7.54167
2882,8.19565
2883,8.66667
2884,7.0
2885,3.0
2886,2.25
2887,3.16667
2888,1.0
2889,6.28889
2890,8.8
2891,8.25
2892,8.35
2893,9.0
2894,8.5
2895,7.65217
2896,6.25
2897,6.25
2898,8.66667
2899,8.42857
2900,6.5
2901,5.75
2902,6.0
2903,6.94737
2904,10.0
2905,6.33333
2906,7.25
2907,8.0
2908,7.0
2909,10.0
2910,4.0
2911,8.0
2912,8.33333
2913,5.84615
2914,5.61538
2915,7.32877
2916,7.5
2917,10.0
2918,7.33333
2919,8.0
2920,3.0
2921,1.0
2922,8.0
2923,8.66667
2924,8.70588
2925,5.88889
2926,10.0
2927,5.75
2928,8.0
2929,4.5
2930,8.0
2931,6.4
2932,6.03922
2933,10.0
2934,5.78571
2935,1.0
2936,8.5
2937,6.33333
2938,10.0
2939,5.75
2940,6.4
2941,6.66667
2942,5.06667
2943,8.0
2944,6.83333
2945,7.66667
2946,6.0
2947,10.0
2948,6.5
2949,6.75
2950,6.66667
2951,10.0
2952,10.0
2953,9.28571
2954,8.0
2955,7.0
2956,10.0
2957,9.64286
2958,6.4
2959,7.625
2960,8.0
2961,9.66667
2962,5.33333
2963,10.0
2964,7.75
2965,6.7
2966,6.0
2967,7.66667
2968,7.0
2969,10.0
2970,9.75
2971,8.0
2972,9.0
2973,5.8
2974,8.0
2975,5.9
2976,9.5
2977,7.3913
2978,6.19231
2979,10.0
2980,8.25
2981,8.55556
2982,6.33333
2983,7.0
2984,7.0
2985,7.0
2986,5.5
2987,9.19355
2988,8.0
2989,9.5
2990,7.25
2991,6.0
2992,9.0
2993,8.0
2994,8.0
2995,7.19048
2996,7.85714
2997,8.0
2998,10.0
2999,6.52941
3000,6.2
3001,7.0
3002,9.5
3003,6.25
3004,7.0
3005,8.85714
3006,9.0
3007,8.5
3008,10.0
3009,6.8
3010,9.0
3011,7.8
3012,7.16667
3013,6.0
3014,9.0
3015,10.0
3016,9.63636
3017,6.77368
3018,9.25
3019,8.33333
3020,7.0
3021,8.33333
3022,10.0
3023,9.0
3024,4.8
3025,8.22727
3026,8.0
3027,8.16667
3028,1.0
3029,7.4
3030,10.0
3031,4.0
3032,6.5
3033,6.25
3034,7.66667
3035,6.0
3036,3.0
3037,7.66667
3038,7.46154
3039,3.94444
3040,8.57143
3041,5.9
3042,8.0
3043,4.66667
3044,7.0
3045,5.125
3046,6.0
3047,8.0
3048,6.84615
3049,9.5
3050,7.66667
3051,6.68421
3052,7.4
3053,8.44444
3054,8.29412
3055,5.42857
3056,10.0
3057,1.0
3058,5.0
3059,6.0
3060,9.0
3061,6.75
3062,6.16667
3063,8.0
3064,6.28571
3065,8.5
3066,7.0
3067,6.8
3068,8.0
3069,9.0
3070,10.0
3071,7.75
3072,5.0
3073,6.28571
3074,6.5
3075,8.0
3076,4.625
3077,6.08696
3078,5.66667
3079,4.33333
3080,7.0
3081,10.0
3082,7.5
3083,9.66667
3084,3.0
3085,5.0
3086,5.07143
3087,7.0
3088,6.625
3089,9.0
3090,9.5
3091,7.27586
3092,9.5
3093,7.0
3094,9.05263
3095,8.5
3096,9.0
3097,5.33333
3098,9.0
3099,5.5
3100,6.66667
3101,5.2
3102,7.0
3103,10.0
3104,9.0
3105,10.0
3106,8.0
3107,6.0
3108,1.0
3109,7.61538
3110,3.85714
3111,7.0
3112,6.5
3113,1.0
3114,7.33333
3115,9.0
3116,6.93333
3117,7.5
3118,6.2037
3119,8.0
3120,9.5
3121,6.9
3122,10.0
3123,6.29412
3124,9.0
3125,9.33333
3126,8.05
3127,8.18868
3128,5.71429
3129,7.0
3130,9.33333
3131,8.5
3132,7.57143
3133,8.5
3134,6.5
3135,6.5
3136,6.23077
3137,8.5
3138,7.33333
3139,7.2
3140,8.25
3141,3.0
3142,5.75
3143,9.0
3144,8.0
3145,8.66667
3146,8.14286
3147,6.9
3148,8.5
3149,4.0
3150,9.4
3151,5.1875
3152,3.47368
3153,7.47368
3154,4.0
3155,8.5
3156,4.33333
3157,7.0
3158,8.75
3159,7.7
3160,7.5
3161,8.0
3162,7.0
3163,8.0
3164,10.0
3165,10.0
3166,5.42857
3167,9.75
3168,6.94318
3169,6.02632
3170,6.6
3171,6.62745
3172,8.57143
3173,3.33333
3174,10.0
3175,6.66667
3176,5.2
3177,7.0
3178,6.33333
3179,9.33333
3180,4.0
3181,7.75
3182,9.0
3183,7.33333
3184,9.0
3185,7.66667
3186,7.63636
3187,5.66667
3188,7.83333
3189,8.0
3190,9.0
3191,10.0
3192,5.0
3193,10.0
3194,6.2
3195,3.0
3196,9.0
3197,9.0
3198,7.26667
3199,5.0
3200,9.0
3201,9.0
3202,7.25
3203,5.57143
3204,7.77778
3205,10.0
3206,9.875
3207,6.5
3208,8.66667
3209,8.0
3210,8.5
3211,9.25
3212,3.5
3213,7.0
3214,5.66667
3215,8.5
3216,6.0
3217,7.57143
3218,7.10127
3219,10.0
3220,10.0
3221,7.5
3222,4.6
3223,8.5
3224,9.0
3225,7.82609
3226,6.9
3227,8.0
3228,10.0
3229,7.75
3230,8.0
3231,5.75
3232,7.6
3233,8.66667
3234,10.0
3235,8.66667
3236,7.5
3237,7.0
3238,8.75
3239,10.0
3240,4.5
3241,6.66667
3242,7.5
3243,4.0
3244,6.75
3245,7.8
3246,8.83333
3247,8.5
3248,7.0
3249,6.05
3250,7.0
3251,6.53488
3252,9.8
3253,7.5
3254,10.0
3255,7.08333
3256,7.0
3257,8.5
3258,8.33333
3259,7.4
3260,6.5
3261,6.33333
3262,6.88889
3263,2.33333
3264,9.5
3265,6.0
3266,6.61111
3267,7.0
3268,6.2
3269,10.0
3270,9.2
3271,9.375
3272,9.0
3273,6.0
3274,10.0
3275,7.25
3276,10.0
3277,6.44828
3278,5.66667
3279,8.0
3280,6.5
3281,7.62745
3282,8.33333
3283,7.42857
3284,7.38462
3285,8.0
3286,5.5
3287,7.73797
3288,5.13333
3289,5.375
3290,6.0
3291,10.0
3292,10.0
3293,4.57143
3294,6.5
3295,10.0
3296,5.5
3297,9.0
3298,6.0
3299,9.25
3300,6.0
3301,5.5
3302,7.0
3303,8.33333
3304,10.0
3305,8.0
3306,8.16667
3307,7.83333
3308,7.0
3309,9.0
3310,6.5
3311,8.33333
3312,8.0
3313,5.75
3314,9.5
3315,7.71429
3316,3.5
3317,6.08333
3318,5.8
3319,6.5
3320,5.33333
3321,9.0
3322,8.4
3323,5.18182
3324,2.0
3325,4.0
3326,10.0
3327,8.75
3328,10.0
3329,8.0
3330,6.55556
3331,4.33333
3332,5.0
3333,7.25
3334,8.0
3335,6.57143
3336,10.0
3337,6.0
3338,8.25
3339,7.0
3340,9.66667
3341,6.66667
3342,6.96552
3343,5.2
3344,8.57143
3345,8.0
3346,3.26667
3347,8.25
3348,6.69231
3349,8.66667
3350,8.25
3351,6.64286
3352,9.5
3353,9.0
3354,10.0
3355,9.0
3356,7.71429
3357,5.5
3358,3.75
3359,10.0
3360,6.66667
3361,8.45455
3362,5.8
3363,6.09524
3364,6.43478
3365,10.0
3366,6.0
3367,7.8
3368,10.0
3369,9.6
3370,9.66667
3371,6.8
3372,7.0
3373,8.23077
3374,6.0
3375,7.97778
3376,4.75
3377,9.0
3378,8.0
3379,6.33333
3380,6.57143
3381,7.5
3382,7.75
3383,8.66667
3384,5.46875
3385,7.69231
3386,10.0
3387,6.0
3388,6.1
3389,9.0
3390,8.5
3391,9.5
3392,7.66667
3393,9.0
3394,8.5
3395,10.0
3396,10.0
3397,8.0
3398,1.0
3399,4.48864
3400,3.0
3401,8.83333
3402,1.0
3403,8.0
3404,7.5
3405,9.0
3406,6.5339
3407,6.0
3408,6.16667
3409,7.46939
3410,9.0
3411,6.44444
3412,5.8
3413,4.0
3414,10.0
3415,7.5
3416,10.0
3417,6.5
3418,5.36111
3419,10.0
3420,2.5
3421,7.0
3422,6.42
3423,5.5
3424,2.0
3425,7.0
3426,9.0
3427,2.33333
3428,10.0
3429,10.0
3430,6.75
3431,7.0
3432,9.25
3433,6.59375
3434,7.42857
3435,7.0
3436,5.11111
3437,6.125
3438,7.8
3439,5.0
3440,7.0
3441,7.18182
3442,7.14286
3443,7.0
3444,6.6
3445,5.0
3446,5.69519
3447,4.6
3448,7.33333
3449,9.0
3450,4.31429
3451,8.8
3452,8.2
3453,10.0
3454,7.33333
3455,6.625
3456,8.5
3457,7.66667
3458,1.0
3459,10.0
3460,8.33333
3461,10.0
3462,9.0
3463,7.5
3464,7.0
3465,6.75
3466,8.66667
3467,9.0
3468,6.0
3469,5.0
3470,5.5
3471,7.16667
3472,9.5
3473,10.0
3474,8.33333
3475,8.0
3476,7.5
3477,10.0
3478,8.5
3479,9.0
3480,10.0
3481,8.75
3482,1.0
3483,7.0
3484,9.5
3485,9.0
3486,10.0
3487,8.0
3488,9.25
3489,9.5
3490,1.0
3491,5.2
3492,5.0
3493,5.22222
3494,8.0
3495,9.0
3496,9.66667
3497,6.27273
3498,10.0
3499,7.07692
3500,7.71429
3501,6.5
3502,8.13077
3503,9.5
3504,6.55556
3505,6.66667
3506,9.5
3507,6.46316
3508,7.57317
3509,7.0
3510,10.0
3511,5.19048
3512,8.125
3513,7.4
3514,2.0
3515,10.0
3516,6.5
3517,9.33333
3518,6.87179
3519,7.7931
3520,7.2
3521,2.0
3522,4.63636
3523,7.0
3524,9.5
3525,5.5
3526,9.0
3527,1.0
3528,5.90909
3529,9.5
3530,9.0
3531,8.0
3532,8.6
3533,6.13725
3534,8.11111
3535,9.0
3536,7.5
3537,5.5
3538,8.64706
3539,9.0
3540,10.0
3541,6.07143
3542,9.8
3543,9.0
3544,5.6
3545,7.22222
3546,7.8
3547,6.71429
3548,1.5
3549,7.0
3550,5.0
3551,7.33333
3552,9.0
3553,8.0
3554,9.66667
3555,9.66667
3556,6.33333
3557,3.0
3558,8.0
3559,6.54545
3560,9.5
3561,7.7
3562,10.0
3563,5.45
3564,7.5
3565,6.42857
3566,7.75
3567,7.5625
3568,8.33333
3569,7.57143
3570,4.33333
3571,6.75
3572,2.5
3573,8.66667
3574,7.875
3575,9.66667
3576,6.22222
3577,7.45139
3578,10.0
3579,5.5
3580,10.0
3581,10.0
3582,7.75
3583,8.0
3584,7.58696
3585,7.0
3586,7.83333
3587,5.0
3588,7.5
3589,10.0
3590,1.0
3591,5.75
3592,3.75
3593,9.6
3594,7.78571
3595,6.5
3596,5.8
3597,6.0
3598,7.28571
3599,9.5
3600,8.0
3601,1.0
3602,6.79167
3603,5.75
3604,2.0
3605,5.4
3606,7.5
3607,6.53846
3608,7.0
3609,5.25
3610,10.0
3611,10.0
3612,6.875
3613,8.66667
3614,9.0
3615,6.25
3616,5.25
3617,5.6
3618,9.0
3619,6.0
3620,6.0
3621,7.33333
3622,7.5
3623,6.2
3624,7.5
3625,7.33333
3626,5.0
3627,7.0
3628,1.0
3629,7.2
3630,7.0
3631,7.81223
3632,10.0
3633,7.1
3634,7.0
3635,5.80737
3636,7.16667
3637,5.875
3638,9.25
3639,9.66667
3640,3.83333
3641,5.33333
3642,8.8
3643,7.0
3644,7.0
3645,7.45455
3646,9.0
3647,8.31765
3648,6.25
3649,5.16667
3650,7.0
3651,9.0
3652,6.02597
3653,2.66667
3654,7.25
3655,8.5
3656,4.33333
3657,8.5
3658,9.0
3659,8.3
3660,8.0
3661,10.0
3662,9.2
3663,8.5
3664,7.0
3665,5.5
3666,8.66667
3667,6.97674
3668,8.66667
3669,9.0
3670,5.42857
3671,8.5
3672,8.66667
3673,3.0
3674,7.77778
3675,6.0
3676,10.0
3677,7.0
3678,6.5
3679,5.86275
3680,7.53846
3681,8.0
3682,7.66667
3683,9.0
3684,8.72222
3685,6.33333
3686,8.0
3687,10.0
3688,9.0
3689,9.5
3690,10.0
3691,6.7
3692,7.43478
3693,9.0
3694,9.5
3695,4.6
3696,3.25
3697,9.0
3698,2.72727
3699,8.66667
3700,10.0
3701,7.375
3702,5.6
3703,6.78049
3704,9.66667
3705,7.54545
3706,7.5
3707,3.0
3708,9.26087
3709,7.5
3710,8.7234
3711,8.0
3712,1.0
3713,8.0
3714,6.83333
3715,5.25
3716,7.11429
3717,9.0
3718,6.33333
3719,4.71429
3720,9.5
3721,4.0
3722,8.0
3723,7.5
3724,4.6
3725,8.5
3726,8.66667
3727,9.0
3728,7.25
3729,5.9
3730,7.5
3731,5.8
3732,6.66667
3733,7.8
3734,9.5
3735,7.11111
3736,8.0
3737,7.5
3738,9.0
3739,5.84
3740,1.0
3741,8.33333
3742,8.5
3743,7.3871
3744,7.0
3745,5.0
3746,7.0
3747,10.0
3748,6.77583
3749,9.0
3750,8.125
3751,7.46154
3752,9.0
3753,10.0
3754,7.26923
3755,10.0
3756,7.0
3757,8.5
3758,8.0
3759,10.0
3760,6.6
3761,5.88889
3762,6.0
3763,10.0
3764,8.33333
3765,10.0
3766,9.66667
3767,6.01587
3768,7.0
3769,1.0
3770,8.66667
3771,6.88889
3772,7.83333
3773,8.75
3774,8.21429
3775,1.0
3776,8.6
3777,4.0
3778,8.375
3779,4.625
3780,7.4
3781,6.5
3782,7.25
3783,4.0
3784,4.61538
3785,9.0
3786,6.4
3787,10.0
3788,9.5
3789,10.0
3790,6.66667
3791,7.66667
3792,7.42857
3793,9.5
3794,6.2
3795,7.0
3796,7.0
3797,4.0
3798,5.25
3799,9.0
3800,6.875
3801,9.0
3802,7.0
3803,7.5
3804,10.0
3805,8.5
3806,9.5
3807,7.0
3808,8.66667
3809,5.41333
3810,6.8
3811,10.0
3812,2.0
3813,8.0
3814,10.0
3815,8.66667
3816,6.5
3817,7.25
3818,6.8
3819,6.0
3820,7.0
3821,7.4375
3822,7.0
3823,9.0
3824,9.0
3825,6.64706
3826,4.1
3827,10.0
3828,9.5
3829,6.8
3830,10.0
3831,10.0
3832,9.5
3833,8.0
3834,7.45455
3835,5.66667
3836,6.0
3837,8.33333
3838,7.5
3839,7.0
3840,10.0
3841,7.66667
3842,6.7
3843,5.88889
3844,10.0
3845,7.2
3846,7.1
3847,6.53846
3848,10.0
3849,6.78571
3850,3.0
3851,10.0
3852,6.66667
3853,9.0
3854,8.4
3855,8.0
3856,1.5
3857,9.5
3858,7.0
3859,10.0
3860,7.8
3861,7.0
3862,7.75
3863,8.5
3864,7.25
3865,9.5
3866,4.0
3867,9.0
3868,5.0
3869,4.25
3870,4.6
3871,7.125
3872,10.0
3873,6.33333
3874,9.0
3875,4.0
3876,6.53846
3877,6.66667
3878,1.0
3879,7.6
3880,7.2
3881,9.22222
3882,7.57143
3883,10.0
3884,10.0
3885,7.0
3886,7.0
3887,7.0
3888,6.92857
3889,1.0
3890,9.5
3891,8.0
3892,10.0
3893,7.5
3894,6.7193
3895,8.5
3896,9.5
3897,7.8
3898,7.4
3899,9.16667
3900,7.0
3901,8.07792
3902,10.0
3903,6.19231
3904,7.34783
3905,7.0
3906,9.02479
3907,7.0
3908,10.0
3909,6.33333
3910,4.14286
3911,10.0
3912,5.5
3913,5.5
3914,10.0
3915,6.33333
3916,4.71429
3917,9.0
3918,7.33333
3919,6.0
3920,4.5
3921,4.875
3922,7.33333
3923,6.27273
3924,8.5
3925,9.0
3926,9.33333
3927,9.5
3928,9.57143
3929,10.0
3930,9.0
3931,7.8
3932,4.5
3933,5.0
3934,7.75
3935,8.4
3936,5.5
3937,7.5
3938,8.0
3939,10.0
3940,6.33333
3941,7.82485
3942,7.5
3943,5.0
3944,8.0
3945,10.0
3946,5.5
3947,8.5
3948,9.5
3949,7.33333
3950,8.75
3951,7.21739
3952,7.61538
3953,5.5
3954,8.66667
3955,4.0
3956,5.66667
3957,10.0
3958,9.66667
3959,7.66667
3960,4.33333
3961,7.75
